item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
FDW47,0.4790116105983923,0.0,0.24725722646898293,0.6666666666666666,0.38392196211858826,1.0,0.0,0.5,0.0,0.3333333333333333,0.025451392430888505
DRD13,0.6219112831199761,0.0,0.14942611329225797,0.5333333333333333,0.12999578944508963,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.05620728348464757
FDR48,0.42244715689193213,0.0,0.4001169758187123,0.4,0.511940658340634,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.12536978475976743
FDE17,0.9255730872283418,0.25,0.0,0.2,0.5133591739162915,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.009027848617770071
FDP60,0.7618338791306937,0.0,0.0,0.4,0.30395622381136717,0.2222222222222222,0.5,0.5,0.0,0.0,0.1447516066510252
FDD57,0.8064900267936886,0.0,0.06859596202998872,0.0,0.270457694109977,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.1287361011935122
FDW13,0.23489133670735338,1.0,0.4989143336557498,0.3333333333333333,0.08507018723386917,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.021320004080383557
FDN24,0.5683239059243822,0.0,0.3456159211794108,0.4,0.1057120931211757,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.10200958890135675
FDJ34,0.43137838642453114,0.25,0.2868090109475247,0.06666666666666667,0.40314535243023725,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.15087218198510663
FDD46,0.08812146472164337,1.0,0.4297879124244313,0.06666666666666667,0.5255120578068442,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.28022034071202695
FDF46,0.4790116105983923,0.0,0.4994234402587735,0.06666666666666667,0.34802188809431645,1.0,0.0,0.5,0.0,0.3333333333333333,0.041568907477302866
NCE43,0.4730574575766597,0.0,0.5272409335716525,0.13333333333333333,0.5821550570801839,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.010506987656839743
FDN27,0.9702292348913367,0.0,0.12045099367355278,0.6,0.3632910919598775,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.06028766704070183
FDW52,0.5623697529026496,0.25,0.11443944246599634,0.2,0.5575700004753853,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.3250025502397226
DRH03,0.7558797261089609,0.0,0.10677614049215509,0.26666666666666666,0.25943300124279284,0.2222222222222222,0.5,0.5,0.0,0.0,0.0974191574007957
NCM29,0.4135159273593331,0.0,0.05383220246375366,0.4666666666666667,0.4158457782395806,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.12807303886565338
FDR58,0.12622804406073235,0.0,0.1278556527081861,0.06666666666666667,0.26297377231763885,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.11088442313577478
FDY50,0.0741292051205716,0.0,0.39878020937410247,0.26666666666666666,0.2505415996033929,0.2222222222222222,0.5,0.5,0.0,0.0,0.09996939712332958
FDE16,0.25841024114319733,0.0,0.08067434916019671,0.2,0.7521502692717777,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.4763847801693359
NCE31,0.18547186662697232,0.0,0.5637517176630581,0.13333333333333333,0.006925344144951743,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.04253799857186576
FDE53,0.3774933015778505,0.0,0.08202014447730757,0.2,0.31765071409653034,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.021932061613791697
DRK11,0.21762429294432872,0.0,0.0,0.7333333333333333,0.4963921656513797,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.11170049984698563
DRH13,0.23935695147365282,0.0,0.07267581261101021,0.5333333333333333,0.32189522509490726,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.07089666428644294
FDA11,0.19023518904435843,0.0,0.13220510268145394,0.4,0.2625382854892054,0.6666666666666666,1.0,0.0,1.0,1.0,0.106089972457411
DRL35,0.4790116105983923,0.0,0.09304442520748167,0.7333333333333333,0.04493663793981621,0.0,0.0,0.0,1.0,0.6666666666666666,0.08364786289911252
DRF36,0.4790116105983923,0.0,0.0714487538188781,0.5333333333333333,0.6765521327818864,0.0,0.0,0.0,1.0,0.6666666666666666,0.7293685606447006
FDI07,0.4641262280440607,0.25,0.10338843749127946,0.6,0.7043876359092422,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.22467611955523822
FDI32,0.7826734147067579,0.0,0.5305515851186008,0.0,0.3645754809879864,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.05039273691727023
DRL60,0.23608216731169987,0.0,0.08273549915267456,0.5333333333333333,0.5083998872657879,0.6666666666666666,1.0,0.0,1.0,1.0,0.13761093542793024
NCY17,0.8124441798154212,0.0,0.49655844959526707,0.4666666666666667,0.05101307988509259,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.05554422115678874
DRH36,0.4790116105983923,0.0,0.17797133677387475,0.5333333333333333,0.17733397170778747,1.0,0.0,0.5,0.0,0.3333333333333333,0.014587371212894013
FDX02,0.6814528133373027,0.0,0.17372373187338888,0.26666666666666666,0.8261957636384628,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.10088748342344182
FDG46,0.24263173563560586,0.25,0.1003706807411756,0.06666666666666667,0.3555278813438461,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1021115984902581
FDM60,0.3718368562072045,0.25,0.0,0.4,0.03999942274650422,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.028562684892379887
FDJ22,0.8451920214349508,0.0,0.16147025770028225,0.06666666666666667,0.6844715414026581,0.6666666666666666,1.0,0.0,1.0,1.0,0.15903294909721513
FDU59,0.07293837451622509,0.0,0.29326635398001283,0.6666666666666666,0.5546098785051172,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.15923696827501788
FDL38,0.5504614468591843,0.25,0.04495552356089912,0.3333333333333333,0.2522394040027437,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.09996939712332958
FDZ23,0.7856504912176242,0.25,0.20538515574430508,0.4,0.6512523005249612,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.12598184229317558
FDX52,0.4135159273593331,0.25,0.1284251811959202,0.2,0.6935191410467983,0.6666666666666666,1.0,0.0,1.0,1.0,0.1749464449658268
NCB42,0.43137838642453114,0.5,0.026122945995454172,0.4666666666666667,0.36655257421103027,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.08619810262164644
NCU18,0.6278654361417088,0.0,0.17100321839565444,0.13333333333333333,0.46375357387826066,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.20289707232479856
FDI32,0.4790116105983923,0.0,0.9297010129524031,0.0,0.36245322548879794,1.0,0.0,0.5,0.0,0.3333333333333333,0.032745078037335514
DRZ11,0.2557308722834177,0.25,0.34279625454231455,0.5333333333333333,0.38518427968950547,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.12077935325920637
NCL54,0.4790116105983923,0.0,0.25342325818310923,0.13333333333333333,0.607879340436947,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.19866367438539223
FDS19,0.5504614468591843,0.25,0.19548387795390754,0.0,0.18892827795095382,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.0846679587881261
DRB13,0.09288478713902949,0.25,0.021484428980058243,0.5333333333333333,0.667928984237584,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.2736407222278895
DRI51,0.7558797261089609,0.0,0.21530382743680254,0.26666666666666666,0.5903537545246487,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.023768234214016117
FDS57,0.4790116105983923,0.0,0.3134719322409581,0.06666666666666667,0.4701093046472302,0.0,0.0,0.0,1.0,0.6666666666666666,0.2058043456084872
FDT39,0.10151830902054182,0.25,0.03011023007857086,0.6,0.5069924074187262,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.1826991737223299
FDH48,0.5325989877939863,0.0,0.3082658691310821,0.4,0.23329530251478783,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.010711006834642458
NCB18,0.8958023221196785,0.0,0.210459369909307,0.13333333333333333,0.249837859679862,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.03136794858716719
FDR25,0.4790116105983923,0.25,0.42280790577698874,0.3333333333333333,0.9868420159050317,0.0,0.0,0.0,1.0,0.6666666666666666,0.09894930123431604
FDV21,0.4135159273593331,0.0,0.5208748780736794,0.06666666666666667,0.4035698035300749,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.2947057023360196
DRH23,0.6010717475439119,0.0,0.0,0.7333333333333333,0.10047351764697893,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.03978373967152913
FDS52,0.2581125334921108,0.0,0.01673863434262506,0.2,0.3035317727115294,0.6666666666666666,1.0,0.0,1.0,1.0,0.07497704784249722
NCC31,0.2063114022030366,0.5,0.10127892136661452,0.13333333333333333,0.522105413279547,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.08099561358767726
FDU03,0.8422149449240844,0.25,0.2804459884198757,0.6,0.645332056584425,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.15117821075181068
FDG50,0.16969336111938077,0.0,0.04657721564237514,0.3333333333333333,0.247983857275771,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0393757013159237
FDY31,0.08484668055969041,0.0,0.13254506333103921,0.0,0.49725210357965083,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1778027134550648
FDX39,0.4790116105983923,0.25,0.15053885711855855,0.6,0.7575119355649275,0.0,0.0,0.0,1.0,0.6666666666666666,0.41783127613995724
FDE46,0.4790116105983923,0.0,0.0840787426333079,0.06666666666666667,0.5018989942206739,1.0,0.0,0.5,0.0,0.3333333333333333,0.043762113638682036
NCN29,0.6338195891634414,0.0,0.03697128704046983,0.4666666666666667,0.0739113678191363,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.04957666020605937
DRF13,0.44924084548972903,0.0,0.09120171607166223,0.5333333333333333,0.48834966621165515,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.28654493522391106
FDT46,0.4790116105983923,0.0,0.16425335511988595,0.06666666666666667,0.08833166948502197,1.0,0.0,0.5,0.0,0.3333333333333333,0.0013261246557176377
FDS58,0.28163143792795475,0.25,0.0,0.06666666666666667,0.5529231098343622,0.2222222222222222,0.5,0.5,0.0,0.0,0.3539222686932572
FDX52,0.4790116105983923,0.25,0.22394366363594162,0.2,0.6833323146506938,1.0,0.0,0.5,0.0,0.3333333333333333,0.027032541058859532
FDP27,0.21434950878237566,0.0,0.6088349335378148,0.6,0.6670800820379086,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.026522493114352747
FDX44,0.2825245608812147,0.0,0.13104303350042398,0.0,0.24672153970485367,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0863001122105478
DRO35,0.5534385233700505,0.0,0.105271954694683,0.7333333333333333,0.3657036720113549,0.2222222222222222,0.5,0.5,0.0,0.0,0.2459451188411711
FDC59,0.7231318844894313,0.25,0.16669062388406636,0.8666666666666667,0.14612493123892187,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.08068958482097319
FDB12,0.39267639178326885,0.25,0.32117628284930677,0.4,0.3165335588017576,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.14862797102927677
FDU26,0.7231318844894313,0.25,0.12975661253610438,0.26666666666666666,0.3649778606306325,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.052228909517494655
NCF30,0.7409943435546293,0.0,0.38599822794141087,0.13333333333333333,0.39578452145685195,0.6666666666666666,1.0,0.0,1.0,1.0,0.08420891563806998
FDX20,0.16731169991068773,0.0,0.12949454075695166,0.0,0.8365167165821161,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.34428236254207895
FDN02,0.711223578445966,0.0,0.22477412501638136,0.3333333333333333,0.7469227295261768,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4098745282056514
DRC27,0.5504614468591843,0.0,0.2961458639231432,0.26666666666666666,0.9104060129440608,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.016270529429766402
FDZ38,0.4790116105983923,0.0,0.04265876110568066,0.26666666666666666,0.5944531032468812,1.0,0.0,0.5,0.0,0.3333333333333333,0.06350096909109457
DRH25,0.8422149449240844,0.0,0.07438006482444212,0.5333333333333333,0.09186140483127221,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.0014281342446189945
FDK21,0.19946412622804408,0.0,0.03048902249278808,0.06666666666666667,0.9301879809030962,0.2222222222222222,0.5,0.5,0.0,0.0,0.22758339283892687
FDT01,0.5415302173265852,0.25,0.56169040323243,0.3333333333333333,0.7648617308097169,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.30658981944302766
FDZ09,0.7767192616850254,0.0,0.31986881989207566,0.06666666666666667,0.562808575949582,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.23584616953993678
DRL37,0.6516820482286394,0.0,0.16318840189224704,0.5333333333333333,0.0546990132360831,0.6666666666666666,1.0,0.0,1.0,1.0,0.010711006834642458
FDN49,0.7558797261089609,0.25,0.38288076685962735,0.9333333333333333,0.044389096021025636,0.6666666666666666,1.0,0.0,1.0,1.0,0.012751198612669594
FDC22,0.13902947305745755,0.25,0.4162875859781616,0.06666666666666667,0.6943680432464737,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.33765173926349074
FDT33,0.193807680857398,0.25,0.1039283214347309,0.06666666666666667,0.5680250799665872,0.6666666666666666,1.0,0.0,1.0,1.0,0.13827399775578905
NCB43,0.9315272402500743,0.0,0.30548746124390735,0.13333333333333333,0.6680851822423243,0.6666666666666666,1.0,0.0,1.0,1.0,0.2554320106089973
DRI25,0.4790116105983923,0.0,0.10273508817910534,0.5333333333333333,0.10768918634421966,0.0,0.0,0.0,1.0,0.6666666666666666,0.04401713761093544
FDD21,0.34206609109854125,0.25,0.09308791605303322,0.0,0.3473181481707855,0.2222222222222222,0.5,0.5,0.0,0.0,0.35713557074364993
FDS23,0.00476332241738613,0.0,0.42894748121985377,0.6666666666666666,0.40411734544886546,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1254207895542181
FDS13,0.11372432271509378,0.0,0.6346024951942342,0.3333333333333333,0.9932087824025971,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.017749668468836074
DRI03,0.4790116105983923,0.0,0.12104851318861566,0.26666666666666666,0.6180551311044559,1.0,0.0,0.5,0.0,0.3333333333333333,0.05171886157298787
FDU58,0.12235784459660616,0.25,0.0,0.06666666666666667,0.6587472580458951,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.22676731612771603
FDL09,0.4790116105983923,0.25,0.3880010998354315,0.06666666666666667,0.5780667440865472,0.0,0.0,0.0,1.0,0.6666666666666666,0.07456900948689178
FDS12,0.2706162548377493,0.0,0.8874749951999286,0.4,0.4055468967531189,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.007089666428644293
FDP03,0.03542721047930935,0.25,0.18613841329146502,0.6,0.38730653518869396,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.025910435580944607
FDI21,0.4790116105983923,0.25,0.17152944483719448,0.06666666666666667,0.1384848114418434,0.0,0.0,0.0,1.0,0.6666666666666666,0.11986126695909417
FDW45,0.8005358737719559,0.0,0.11879435239487783,0.06666666666666667,0.4942809458807871,0.2222222222222222,0.5,0.5,0.0,0.0,0.31306742833826384
NCA18,0.33015778505507587,0.0,0.28582505873456654,0.13333333333333333,0.35933690551378955,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.015199428746302153
FDN32,0.4790116105983923,0.0,0.047154210840184306,0.0,0.6550833961520961,0.0,0.0,0.0,1.0,0.6666666666666666,0.37891461797408965
FDR15,0.4790116105983923,0.25,0.10133064325512407,0.6,0.520128320056503,0.0,0.0,0.0,1.0,0.6666666666666666,0.28266857084565955
DRK11,0.21762429294432872,0.0,0.03283025328700595,0.7333333333333333,0.5036078343486204,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.14597572171784148
DRG49,0.193807680857398,0.0,0.20624831900055904,0.5333333333333333,0.8971139023015436,0.6666666666666666,1.0,0.0,1.0,1.0,0.16591859634805675
FDD29,0.4522179220005954,0.0,0.05606279683446085,0.2,0.9375267404192899,0.2222222222222222,0.5,0.5,0.0,0.0,0.17234520044884222
FDE33,0.8809169395653469,0.25,0.25299060922958205,0.0,0.2082968305387473,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.009486891767826178
FDJ58,0.657636201250372,0.25,0.5366896958438696,0.06666666666666667,0.6043606408192925,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.03692747118229114
FDM46,0.16731169991068773,0.0,0.487883581979854,0.06666666666666667,0.26410196334100744,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.12598184229317558
FDD23,0.29443286692467996,0.25,0.1482267531929656,0.8666666666666667,0.6642651223437851,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1551055799245129
DRM35,0.4790116105983923,0.0,0.21347550968426812,0.7333333333333333,0.6288005351479468,0.0,0.0,0.0,1.0,0.6666666666666666,0.4485361623992656
DRC25,0.06996129800535877,0.0,0.13872696941695237,0.5333333333333333,0.22962040489239316,0.6666666666666666,1.0,0.0,1.0,1.0,0.09614403753952873
FDL36,0.6278654361417088,0.0,0.23202150809589306,0.4,0.2482741818280599,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.16959094154850557
FDD41,0.13158678178029173,0.25,0.2654990599801795,0.2,0.3151150432261,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.11756605120881362
FDV19,0.6129800535873772,0.25,0.10752991888192973,0.0,0.5503764032353361,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.3662144241558707
FDR44,0.09258707948794287,0.25,0.31389690132384523,0.0,0.4244799625124789,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1474038559624605
FDX50,0.9255730872283418,0.0,0.2285365155680235,0.26666666666666666,0.3358800399323595,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.08211771906559218
DRC25,0.06996129800535877,0.0,0.13844434895933852,0.5333333333333333,0.22919595379255547,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.15536060389676631
FDA15,0.4790116105983923,0.0,0.04855432555954618,0.26666666666666666,0.9262337944570082,0.0,0.0,0.0,1.0,0.6666666666666666,0.49342038151586254
FDX22,0.1327776123846383,0.25,0.06996177007899743,0.06666666666666667,0.7534125868426951,0.2222222222222222,0.5,0.5,0.0,0.0,0.4487401815770683
FDJ50,0.2435248585888657,0.0,0.06586594768135935,0.3333333333333333,0.0878961826565885,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07400795674793431
FDT13,0.4790116105983923,0.0,0.09901779022240284,0.3333333333333333,0.6686437598897107,1.0,0.0,0.5,0.0,0.3333333333333333,0.055187187595634
FDN12,0.657636201250372,0.0,0.246768178275121,0.4,0.3440787373768243,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1945322860348873
FDD58,0.19083060434653168,0.5,0.18110307047805715,0.06666666666666667,0.2864196021704731,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.0969091094562889
FDM04,0.27627270020839534,0.25,0.14336996280421224,0.2,0.08436644731033828,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.08777925124961748
FDA23,0.31229532598987797,0.0,0.14391505700090124,0.4,0.3035317727115294,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1447516066510252
FDW28,0.8154212563262875,0.5,0.45273350835480397,0.2,0.704398671637838,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.012445169845965524
FDA45,0.9940458469782673,0.0,0.47508200804609263,0.06666666666666667,0.6198980977799511,0.6666666666666666,1.0,0.0,1.0,1.0,0.21371008874834238
NCO26,0.15957130098243527,0.0,0.23451161936412449,0.13333333333333333,0.36527922091151727,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.11282260532490056
FDV26,0.9345043167609407,0.25,0.23187621480967252,0.26666666666666666,0.7036949317143071,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.35611547485463635
FDC50,0.4790116105983923,0.0,0.4136439077486387,0.3333333333333333,0.2653642809119247,0.0,0.0,0.0,1.0,0.6666666666666666,0.2454350708966643
NCV05,0.4790116105983923,0.0,0.09154400930685823,0.4666666666666667,0.5223957378318359,0.0,0.0,0.0,1.0,0.6666666666666666,0.1867795572783842
FDW48,0.8005358737719559,0.0,0.026114041974141137,0.4,0.2078613437103138,0.6666666666666666,1.0,0.0,1.0,1.0,0.046822401305722745
FDS55,0.14676987198571,0.0,0.24695149331582672,0.0,0.4973862301271995,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2704274201774967
FDX32,0.6278654361417088,0.25,0.3047001222457569,0.0,0.47873245319153274,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.19667448740181578
FDC53,0.24560881214647215,0.0,0.026900933335105202,0.2,0.2918033399208144,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.17107008058757528
FDG35,0.9910687704674009,0.25,0.021528187798891457,0.8666666666666667,0.6132630781872882,0.6666666666666666,1.0,0.0,1.0,1.0,0.14388452514536368
NCC30,0.7171777314676987,0.0,0.14057002265482665,0.13333333333333333,0.6169159043524914,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.024788330103029686
NCZ17,0.4522179220005954,0.0,0.24237188474513005,0.4666666666666667,0.025724283356763036,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.046873406100173425
FDZ56,0.6963381958916344,0.0,0.07849483719630419,0.0,0.588532859306345,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.21682138120983374
NCS05,0.4135159273593331,0.0,0.06382823621557314,0.4666666666666667,0.43295794878063687,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.200448842191166
DRC25,0.4790116105983923,0.0,0.0,0.5333333333333333,0.23810942688914696,0.0,0.0,0.0,1.0,0.6666666666666666,0.10272365602366623
FDW59,0.511759452217922,0.0,0.0630830816932262,0.6666666666666666,0.22184615854776604,0.2222222222222222,0.5,0.5,0.0,0.0,0.09461389370600837
FDB36,0.054182792497767196,0.25,0.1486084628617717,0.4,0.4281548601348736,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.11802509435886975
FDT37,0.5713009824352485,0.0,0.0,0.3333333333333333,0.9440276334644039,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.4467509945934918
FDG47,0.4909199166418577,0.0,0.21195978885508132,0.8666666666666667,0.9789336430128559,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.37927165153524434
FDM45,0.24412027389103896,0.25,0.26911092263115605,0.06666666666666667,0.37388029799862815,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.10884423135774764
FDQ40,0.4790116105983923,0.25,0.10917797588013906,0.2,0.617921004556907,0.0,0.0,0.0,1.0,0.6666666666666666,0.28022034071202695
FDF34,0.2825245608812147,0.25,0.04275754275662921,0.06666666666666667,0.7123070445300138,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.02784861777007039
FDP24,0.955343852337005,0.0,0.2541896587234798,0.4,0.3802470644961935,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.09027848617770072
FDT55,0.4790116105983923,0.25,0.23275471649115007,0.0,0.5288855951483542,1.0,0.0,0.5,0.0,0.3333333333333333,0.0337141691318984
FDH60,0.901756475141411,0.75,0.24585644181641694,0.4,0.7034046071620181,0.2222222222222222,0.5,0.5,0.0,0.0,0.2532388044476181
FDF57,0.5921405180113128,0.25,0.0,0.0,0.5872484702782362,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.15413648882995004
NCX29,0.32420363203334324,0.0,0.2714829033594434,0.4666666666666667,0.49414681933323823,0.2222222222222222,0.5,0.5,0.0,0.0,0.03095991023156177
FDD34,0.20184578743673715,0.0,0.04830545755481665,0.06666666666666667,0.5540402651291351,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1848923798837091
FDQ15,0.9404584697826734,0.25,0.46075668931044955,0.6,0.21408294793173466,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1530143833520351
FDL12,0.6725215838047037,0.25,0.37031995778397636,0.4,0.12280219220504045,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.03876364378251556
FDS22,0.7320631140220304,0.25,0.07044996563059953,0.06666666666666667,0.057525008658802425,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.05131082321738244
NCM29,0.4135159273593331,0.0,0.05394209587043794,0.4666666666666667,0.4315504689335752,0.6666666666666666,1.0,0.0,1.0,1.0,0.10797714985208612
FDO24,0.3896993152724025,1.0,0.0,0.4,0.5312871394712358,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.17953687646638786
NCJ43,0.12384638285203929,0.0,0.08243041461666599,0.13333333333333333,0.6097223071124422,0.2222222222222222,0.5,0.5,0.0,0.0,0.1310823217382434
FDA37,0.193807680857398,0.25,0.16817380423043818,0.3333333333333333,0.3897080795115757,0.2222222222222222,0.5,0.5,0.0,0.0,0.06421503621340406
NCM07,0.28818100625186066,0.0,0.12218553904841492,0.8,0.22878253842131355,0.6666666666666666,1.0,0.0,1.0,1.0,0.10027542589003367
FDT49,0.14557904138136352,0.0,0.4609656841089298,0.3333333333333333,0.3265641871931218,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.08721819851066001
FDP23,0.12831199761833878,0.0,0.10834686588255167,0.6666666666666666,0.7904408518903355,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.34769968377027444
DRF51,0.6665674307829711,0.0,0.5070595886217911,0.26666666666666666,0.02869544105562688,0.6666666666666666,1.0,0.0,1.0,1.0,0.017800673263286753
NCZ41,0.9106877046740102,0.0,0.19728202130589786,0.4666666666666667,0.392534074934295,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.18922778741201673
DRJ11,0.29443286692467996,0.0,0.2595182587066925,0.7333333333333333,0.6706208531127547,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.4609813322452311
FDP37,0.657636201250372,0.0,0.43824416560958307,0.9333333333333333,0.4087863075470802,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.18448434152810367
FDT60,0.4790116105983923,0.0,0.40279836824247667,0.4,0.39282439948658393,1.0,0.0,0.5,0.0,0.3333333333333333,0.006936652045292258
FDA09,0.5236677582613872,0.25,0.45475723344237856,0.06666666666666667,0.6255390528967939,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1351627052942977
FDJ46,0.3896993152724025,0.0,0.1364941338151623,0.06666666666666667,0.6066059871374339,0.2222222222222222,0.5,0.5,0.0,0.0,0.1450066306232786
FDO48,0.6219112831199761,0.25,0.08166616699800142,0.4,0.7999018669057175,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.23452004488421913
FDS59,0.6100029770765109,0.25,0.1342066529799719,0.6666666666666666,0.3300828868107763,0.6666666666666666,1.0,0.0,1.0,1.0,0.10685504437417119
FDH44,0.8660315570110152,0.25,0.07878461071344756,0.0,0.48579192388403325,0.2222222222222222,0.5,0.5,0.0,0.0,0.06508211771906561
